revenue_date,customer_id,product_id,quantity,revenue_amount,currency,exchange_rate,domestic_flag,
20240908,00667,00001-A011025,15.000000,11462.9000,USD,1335.8000,FALSE,
20240908,00667,00001-A011026,15.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011027,15.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011030,15.000000,55.5000,USD,1335.8000,FALSE,
20240908,00667,00001-A011044,5.000000,11286.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011127,15.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011172,10.000000,1154.7000,USD,1335.8000,FALSE,
20240908,00667,00001-A011173,10.000000,1155.2000,USD,1335.8000,FALSE,
20240908,00667,00001-A011198,10.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011221,15.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011224,10.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011227,10.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011254,10.000000,1515.8000,USD,1335.8000,FALSE,
20240908,00667,00001-A011259,10.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011260,20.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011261,5.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011262,10.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011263,5.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011264,5.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011297,10.000000,1165.4000,USD,1335.8000,FALSE,
20240908,00667,00001-A011313,200.000000,5486.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011360,30.000000,3249.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011393,5.000000,445.6000,USD,1335.8000,FALSE,
20240908,00667,00001-A011394,5.000000,557.9500,USD,1335.8000,FALSE,
20240908,00667,00001-A011395,15.000000,1910.2500,USD,1335.8000,FALSE,
20240908,00667,00001-A011620,10.000000,3971.2000,USD,1335.8000,FALSE,
20240908,00667,00001-A011622,40.000000,2066.8000,USD,1335.8000,FALSE,
20240908,00667,00001-A011623,50.000000,2661.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011669,100.000000,432.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A011707,20.000000,248.3000,USD,1335.8000,FALSE,
20240908,00667,00001-A011820,10.000000,104.9000,USD,1335.8000,FALSE,
20240908,00667,00001-A012936,5.000000,1575.2000,USD,1335.8000,FALSE,
20240908,00667,00001-A012937,10.000000,4394.4000,USD,1335.8000,FALSE,
20240908,00667,00001-A013055,50.000000,173.0000,USD,1335.8000,FALSE,
20240908,00667,00001-A013578,10.000000,1706.1000,USD,1335.8000,FALSE,
20240908,00667,00001-A014013,60.000000,9835.6000,USD,1335.8000,FALSE,
20240908,00667,00001-A020002,15.000000,1779.4500,USD,1335.8000,FALSE,
20240908,00667,00001-A020215,5.000000,1488.3000,USD,1335.8000,FALSE,
20240908,00667,00692-D040001,35.000000,1250.2000,USD,1335.8000,FALSE,
20240908,00667,01016-D010004,5.000000,202.3500,USD,1335.8000,FALSE,
20240908,00667,01016-D010025,180.000000,3832.2000,USD,1335.8000,FALSE,
20240908,00667,01016-D010050,25.000000,3.7500,USD,1335.8000,FALSE,
20240908,00667,01016-D010052,10.000000,1.4000,USD,1335.8000,FALSE,
20240908,00667,01016-D010119,50.000000,4.5000,USD,1335.8000,FALSE,
20240908,00667,01016-D010121,50.000000,3.0000,USD,1335.8000,FALSE,
20240908,00667,01016-D010250,15.000000,2.2500,USD,1335.8000,FALSE,
20240908,00667,01016-D010409,15.000000,58.3500,USD,1335.8000,FALSE,
20240908,00667,01016-D010452,50.000000,62.5000,USD,1335.8000,FALSE,
20240908,00667,01016-D010473,35.000000,15.0500,USD,1335.8000,FALSE,
20240908,00667,01016-D010504,119.000000,1457.4500,USD,1335.8000,FALSE,
20240908,00667,01016-D010548,15.000000,112.9500,USD,1335.8000,FALSE,
20240908,00667,01016-D010593,15.000000,373.6500,USD,1335.8000,FALSE,
20240908,00667,01016-D010601,5.000000,168.3500,USD,1335.8000,FALSE,
20240908,00667,01016-D010675,15.000000,209.8500,USD,1335.8000,FALSE,
20240908,00667,01016-D010718,50.000000,19.5000,USD,1335.8000,FALSE,
20240908,00667,01016-D010866,60.000000,607.9500,USD,1335.8000,FALSE,
20240908,00667,01016-D010892,20.000000,41.0000,USD,1335.8000,FALSE,
20240908,00667,01016-D010933,180.000000,2014.2000,USD,1335.8000,FALSE,
20240908,00667,01016-D010934,350.000000,241.5000,USD,1335.8000,FALSE,
20240908,00667,01016-D010939,10.000000,3.9000,USD,1335.8000,FALSE,
20240908,00667,01016-D011001,93.000000,3755.3400,USD,1335.8000,FALSE,
20240908,00667,01016-D011147,15.000000,13.8000,USD,1335.8000,FALSE,
20240908,00667,01016-D011294,5.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,01016-D011295,5.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,01016-D011296,5.000000,0.0000,USD,1335.8000,FALSE,
20240908,00667,01016-D012394,15.000000,307.9500,USD,1335.8000,FALSE,
20240908,00667,01016-D013873,5.000000,0.0000,USD,1335.8000,FALSE,
20240909,00113,00001-A013878,6.000000,409500.0000,KRW,1.0000,TRUE,
20240909,00113,00001-A013879,6.000000,204720.0000,KRW,1.0000,TRUE,
20240909,00113,00001-A013880,6.000000,368280.0000,KRW,1.0000,TRUE,
20240909,00113,00001-A014565,9.000000,1031400.0000,KRW,1.0000,TRUE,
20240909,00113,00001-A014566,6.000000,181200.0000,KRW,1.0000,TRUE,
20240909,00113,00001-A014567,10.000000,548100.0000,KRW,1.0000,TRUE,
20240909,00113,01016-D014113,6.000000,27000.0000,KRW,1.0000,TRUE,
20240909,00558,00001-A013308,21.000000,882000.0000,KRW,1.0000,TRUE,
20240910,01012,00001-A040006,20.000000,1920000.0000,KRW,1.0000,TRUE,
20240910,01012,01016-D010399,6.000000,15660.0000,KRW,1.0000,TRUE,
20240910,03204,01016-D010441,100.000000,120000.0000,KRW,1.0000,TRUE,
20240910,03204,01016-D010484,100.000000,410000.0000,KRW,1.0000,TRUE,
20240910,03204,01016-D010504,100.000000,720000.0000,KRW,1.0000,TRUE,
20240910,03399,00001-A013064,2.000000,47.1400,USD,1339.5000,FALSE,
20240910,03399,00001-A013200,2.000000,21.7400,USD,1339.5000,FALSE,
20240910,03399,01016-D010089,10.000000,7.1000,USD,1339.5000,FALSE,
20240910,04268,00001-A011865,1.000000,781.9100,USD,1339.5000,FALSE,
20240911,00668,00001-A012207,10.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,00001-A190523,10.000000,1400.0000,USD,1344.3000,FALSE,
20240911,00668,00427-D040044,10.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,00427-D040045,10.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,00427-D040046,10.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,00427-D040047,10.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,00427-D040048,10.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,02066-D090017,80.000000,0.0000,USD,1344.3000,FALSE,
20240911,00668,03308-D090003,10.000000,0.0000,USD,1344.3000,FALSE,
20240912,00668,00001-A020079,19.000000,7733.0000,USD,1340.3000,FALSE,
20240912,00668,00001-A190309,46.000000,1150.0000,USD,1340.3000,FALSE,
20240912,00668,00001-A190373,16.000000,240.0000,USD,1340.3000,FALSE,
20240912,00668,01016-D090029,370.000000,12950.0000,USD,1340.3000,FALSE,
20240912,00668,01016-D090030,83.000000,2905.0000,USD,1340.3000,FALSE,
20240913,00667,00001-A010003,1000.000000,2900.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010006,150.000000,484.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010026,50.000000,165.1000,USD,1339.6000,FALSE,
20240913,00667,00001-A010029,750.000000,3015.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010031,500.000000,2295.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010032,250.000000,1240.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010038,75.000000,301.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010039,100.000000,679.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010041,10.000000,102.7000,USD,1339.6000,FALSE,
20240913,00667,00001-A010042,100.000000,816.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010048,15.000000,158.5500,USD,1339.6000,FALSE,
20240913,00667,00001-A010051,20.000000,270.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010074,350.000000,1683.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010075,250.000000,1515.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010079,10.000000,26.2000,USD,1339.6000,FALSE,
20240913,00667,00001-A010093,25.000000,379.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010101,10.000000,258.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010136,205.000000,13464.4000,USD,1339.6000,FALSE,
20240913,00667,00001-A010137,250.000000,6715.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010147,20.000000,1205.2000,USD,1339.6000,FALSE,
20240913,00667,00001-A010149,50.000000,1046.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010178,15.000000,2551.3500,USD,1339.6000,FALSE,
20240913,00667,00001-A010192,10.000000,3884.1000,USD,1339.6000,FALSE,
20240913,00667,00001-A010254,50.000000,850.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010269,10.000000,537.1000,USD,1339.6000,FALSE,
20240913,00667,00001-A010307,10.000000,3069.1000,USD,1339.6000,FALSE,
20240913,00667,00001-A010310,60.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010322,60.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010437,100.000000,1703.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010465,20.000000,4081.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010566,150.000000,939.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010573,15.000000,96.3000,USD,1339.6000,FALSE,
20240913,00667,00001-A010576,150.000000,1858.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A010578,20.000000,154.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010653,15.000000,699.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010874,30.000000,3789.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010876,75.000000,5172.7500,USD,1339.6000,FALSE,
20240913,00667,00001-A010877,35.000000,6244.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010891,100.000000,15894.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010908,15.000000,3312.9000,USD,1339.6000,FALSE,
20240913,00667,00001-A010909,50.000000,13300.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A010957,50.000000,8672.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011022,15.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011023,5.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011024,5.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011025,5.000000,3825.9500,USD,1339.6000,FALSE,
20240913,00667,00001-A011026,5.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011027,5.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011030,10.000000,37.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011172,10.000000,1154.7000,USD,1339.6000,FALSE,
20240913,00667,00001-A011173,10.000000,1155.2000,USD,1339.6000,FALSE,
20240913,00667,00001-A011221,5.000000,0.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011313,250.000000,6857.5000,USD,1339.6000,FALSE,
20240913,00667,00001-A011360,30.000000,3249.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011622,40.000000,2110.8000,USD,1339.6000,FALSE,
20240913,00667,00001-A011669,100.000000,432.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A011707,20.000000,248.2000,USD,1339.6000,FALSE,
20240913,00667,00001-A011729,18.000000,1716.8400,USD,1339.6000,FALSE,
20240913,00667,00001-A011820,10.000000,102.2000,USD,1339.6000,FALSE,
20240913,00667,00001-A011935,9.000000,25.9200,USD,1339.6000,FALSE,
20240913,00667,00001-A012285,15.000000,46.3500,USD,1339.6000,FALSE,
20240913,00667,00001-A013055,50.000000,173.0000,USD,1339.6000,FALSE,
20240913,00667,00001-A013578,4.000000,682.4400,USD,1339.6000,FALSE,
20240913,00667,00001-A020215,5.000000,1488.3000,USD,1339.6000,FALSE,
20240913,00667,00692-D040001,30.000000,1071.6000,USD,1339.6000,FALSE,
20240913,00667,00692-D040002,10.000000,926.9000,USD,1339.6000,FALSE,
20240913,00667,00692-D090001,60.000000,9882.0000,USD,1339.6000,FALSE,
20240913,00667,01016-D010025,180.000000,3832.2000,USD,1339.6000,FALSE,
20240913,00667,01016-D010050,25.000000,3.7500,USD,1339.6000,FALSE,
20240913,00667,01016-D010119,25.000000,2.2500,USD,1339.6000,FALSE,
20240913,00667,01016-D010121,50.000000,3.0000,USD,1339.6000,FALSE,
20240913,00667,01016-D010250,15.000000,2.2500,USD,1339.6000,FALSE,
20240913,00667,01016-D010409,15.000000,58.3500,USD,1339.6000,FALSE,
20240913,00667,01016-D010452,50.000000,62.5000,USD,1339.6000,FALSE,
20240913,00667,01016-D010473,35.000000,15.0500,USD,1339.6000,FALSE,
20240913,00667,01016-D010483,100.000000,315.0000,USD,1339.6000,FALSE,
20240913,00667,01016-D010504,170.000000,2106.3000,USD,1339.6000,FALSE,
20240913,00667,01016-D010548,10.000000,76.4500,USD,1339.6000,FALSE,
20240913,00667,01016-D010593,15.000000,373.6500,USD,1339.6000,FALSE,
20240913,00667,01016-D010675,15.000000,209.8500,USD,1339.6000,FALSE,
20240913,00667,01016-D010718,50.000000,19.5000,USD,1339.6000,FALSE,
20240913,00667,01016-D010866,60.000000,606.6000,USD,1339.6000,FALSE,
20240913,00667,01016-D010933,180.000000,2014.2000,USD,1339.6000,FALSE,
20240913,00667,01016-D010934,350.000000,241.5000,USD,1339.6000,FALSE,
20240913,00677,00001-A020243,4.000000,1564000.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012239,16.000000,7339200.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012240,6.000000,106200.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012709,6.000000,1216200.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012710,6.000000,2661000.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012711,38.000000,18620000.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012712,9.000000,76500.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012713,44.000000,1280400.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012715,12.000000,165600.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012717,6.000000,414600.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012948,48.000000,2011200.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A012989,96.000000,2160000.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A014530,7.000000,74900.0000,KRW,1.0000,TRUE,
20240913,01746,00001-A014531,8.000000,755200.0000,KRW,1.0000,TRUE,
20240913,01746,01016-D010260,24.000000,7200.0000,KRW,1.0000,TRUE,
20240913,01746,01016-D010652,4.000000,28000.0000,KRW,1.0000,TRUE,
20240913,01746,01016-D010779,8.000000,12000.0000,KRW,1.0000,TRUE,
20240913,01746,01016-D013657,8.000000,27200.0000,KRW,1.0000,TRUE,
20240913,01746,01016-D013658,4.000000,55600.0000,KRW,1.0000,TRUE,
20240913,03543,01016-D013112,56.000000,518.0000,USD,1339.6000,FALSE,
20240914,01905,00001-A190417,3.000000,109.5000,USD,1339.6000,FALSE,
20240914,01905,00001-A190435,68.000000,353.6000,USD,1339.6000,FALSE,
20240914,01905,00001-A190453,95.000000,370.5000,USD,1339.6000,FALSE,
20240914,01905,00001-A190494,92.000000,460.0000,USD,1339.6000,FALSE,
20240914,01905,00001-A190496,31.000000,93.0000,USD,1339.6000,FALSE,
20240914,01905,00001-A190509,1.000000,130.0000,USD,1339.6000,FALSE,
20240914,01905,01016-D040284,124.000000,372.0000,USD,1339.6000,FALSE,
20240914,01905,01016-D040286,34.000000,306.0000,USD,1339.6000,FALSE,
20240914,01905,01016-D040287,6.000000,198.0000,USD,1339.6000,FALSE,
20240915,00113,00001-A010003,50.000000,199000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010006,100.000000,445000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010029,1030.000000,5700500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010031,30.000000,189000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010032,50.000000,340000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010037,10.000000,96000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010038,30.000000,165300.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010039,100.000000,1110000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010048,50.000000,725000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010072,12.000000,72000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010073,15.000000,99000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010078,75.000000,402000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010079,340.000000,3192000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010093,200.000000,4140000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010135,15.000000,1665000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010137,200.000000,9840000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010140,215.000000,25370000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010141,15.000000,2010000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010142,5.000000,780000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010144,5.000000,330000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010145,97.000000,7275000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010147,50.000000,4175000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010192,25.000000,13375000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010194,5.000000,1960000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010222,50.000000,227000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010232,30.000000,322800.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010245,320.000000,2080000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010248,16.000000,109440.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010266,5.000000,267500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010310,100.000000,356500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010320,55.000000,293150.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010344,30.000000,1290000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010348,5.000000,302500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010351,20.000000,1520000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010404,15.000000,39000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010413,10.000000,137000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010521,5.000000,156000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010647,35.000000,2695000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010653,10.000000,644000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010699,5.000000,2510000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010754,20.000000,282000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010767,12.000000,90720.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010806,100.000000,582000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010824,8.000000,114000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010848,60.000000,156600.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010873,40.000000,3772000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010887,10.000000,529000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010889,6.000000,3078000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010891,40.000000,8724000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010895,15.000000,2127000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010910,5.000000,314000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010911,10.000000,2690000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010997,15.000000,390000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A010998,15.000000,720000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011019,15.000000,780000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011043,40.000000,2320000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011065,105.000000,25410000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011066,100.000000,24000000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011145,5.000000,533000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011234,20.000000,4180000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011254,10.000000,2080000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011255,5.000000,3051500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011263,10.000000,3900000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011313,200.000000,9980000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011364,20.000000,5480000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011365,10.000000,315000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011393,17.000000,2091000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011394,52.000000,8008000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011395,15.000000,2632500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011424,24.000000,209520.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011428,100.000000,2200000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011432,20.000000,2128000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011444,30.000000,1350000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011472,17.000000,843200.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011489,5.000000,25500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011520,75.000000,412500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011524,50.000000,296000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011620,10.000000,5460000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011622,20.000000,1410000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011623,160.000000,11728000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011624,160.000000,4192000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011669,430.000000,2580000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011673,9.000000,1966500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011682,30.000000,3780000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011683,90.000000,2412000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011707,10.000000,168000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011716,5.000000,114500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011722,10.000000,206000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011724,15.000000,312000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011725,54.000000,610200.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011738,11.000000,797500.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011745,20.000000,2502000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011783,118.000000,722160.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011790,60.000000,7200000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011791,5.000000,2320000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011797,2.000000,960000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011802,2.000000,970000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011804,5.000000,3265000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011820,30.000000,420000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011835,10.000000,103000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011836,10.000000,42700.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011838,20.000000,1640000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011845,100.000000,2200000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011846,30.000000,432000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011849,70.000000,9730000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011867,3.000000,1572000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011880,10.000000,68000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011909,30.000000,2220000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011936,5.000000,45650.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011937,95.000000,388200.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011959,15.000000,357000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011960,50.000000,9000000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A011979,185.000000,22755000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012059,25.000000,3300000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012075,5.000000,695000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012076,42.000000,5775000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012120,20.000000,442000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012155,10.000000,1695000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012217,10.000000,219000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012218,5.000000,103000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012249,1.000000,892330.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012283,46.000000,177560.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012284,40.000000,180000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012285,20.000000,85400.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012300,20.000000,912000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012317,5.000000,1990000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012324,18.000000,3150000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012399,43.000000,541800.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012562,20.000000,3360000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012580,100.000000,6740000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012581,50.000000,1510000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012584,40.000000,978000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012601,5.000000,1505000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012602,12.000000,3084000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012646,43.000000,5977000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012657,32.000000,672000.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012659,20.000000,106800.0000,KRW,1.0000,TRUE,
20240915,00113,00001-A012660,6.000000,3150000.0000,KRW,1.0000,TRUE,
